0.00000000	-16.49609419	23.28690953	22.55615489	-13.15470470	-11.84308321	5.70102748	9.19659686
0.00833333	-16.49717848	23.28768850	22.55435774	-13.15455237	-11.84435543	5.70098571	9.19637670
0.01666667	-16.49650600	23.28794394	22.55517790	-13.15440328	-11.84374738	5.70092535	9.19643699
0.02500000	-16.49770557	23.28734747	22.55446854	-13.15461954	-11.84406432	5.70089970	9.19640736
0.03333333	-16.45062032	23.49438093	22.51458482	-13.42565532	-11.86022663	5.60909640	9.21852646
0.04166667	-16.44894002	23.49411116	22.51518968	-13.42508070	-11.85995999	5.60922096	9.21861171
0.05000000	-16.44764289	23.49415247	22.51572513	-13.42472409	-11.85974325	5.60926925	9.21865158
0.05833333	-16.44687557	23.49391418	22.51626385	-13.42445058	-11.85952662	5.60931709	9.21870673
0.06666667	-16.44701589	23.49313425	22.51642329	-13.42433537	-11.85950401	5.60937854	9.21875752
0.07500000	-16.44668849	23.49253714	22.51675374	-13.42410143	-11.85945027	5.60945308	9.21879594
0.08333333	-16.44628117	23.49204333	22.51712897	-13.42380053	-11.85941905	5.60954102	9.21883210
0.09166667	-16.44618621	23.49141700	22.51722558	-13.42356031	-11.85952686	5.60962934	9.21886649
0.10000000	-16.44579338	23.49110147	22.51732658	-13.42318131	-11.85968780	5.60972269	9.21889163
0.10833333	-16.44585700	23.49061346	22.51710599	-13.42288360	-11.85999943	5.60981283	9.21890911
0.11666667	-16.44554299	23.49038603	22.51692470	-13.42247026	-11.86033091	5.60989696	9.21891901
0.12500000	-16.44530342	23.49019281	22.51677479	-13.42205708	-11.86066415	5.60996562	9.21893016
0.13333333	-16.44612425	23.48938350	22.51616377	-13.42186348	-11.86120918	5.61003447	9.21894125
0.14166667	-16.44599616	23.48881309	22.51590795	-13.42153401	-11.86163169	5.61011110	9.21894098
0.15000000	-16.44522174	23.48846225	22.51610472	-13.42109808	-11.86187823	5.61019199	9.21894027
0.15833333	-16.44498236	23.48769661	22.51614449	-13.42082373	-11.86218656	5.61027170	9.21894632
0.16666667	-16.44461944	23.48684374	22.51621853	-13.42059226	-11.86247312	5.61034974	9.21896436
0.17500000	-16.41425239	23.45647657	22.49462594	-13.39192272	-11.89958632	5.61545165	9.22138580
0.18333333	-16.41401698	23.45617628	22.49496499	-13.39188368	-11.89944397	5.61546388	9.22150285
0.19166667	-16.41349897	23.45585450	22.49526790	-13.39179304	-11.89937319	5.61547258	9.22162438
0.20000000	-16.41227498	23.45585145	22.49581794	-13.39161982	-11.89915357	5.61547926	9.22176867
0.20833333	-16.41113583	23.45594311	22.49616663	-13.39142725	-11.89904496	5.61548808	9.22191196
0.21666667	-16.41031722	23.45594131	22.49620207	-13.39132774	-11.89905699	5.61549384	9.22205259
0.22500000	-16.40940370	23.45612118	22.49610205	-13.39118574	-11.89910490	5.61550710	9.22219068
0.23333333	-16.40828649	23.45656004	22.49601519	-13.39098169	-11.89913419	5.61552176	9.22232160
0.24166667	-16.40773819	23.45670861	22.49549125	-13.39091263	-11.89930002	5.61553370	9.22244251
0.25000000	-16.40659925	23.45715863	22.49530067	-13.39074590	-11.89928315	5.61554782	9.22256741
0.25833333	-16.41478361	23.26831287	22.46825531	-13.19289205	-11.86829895	5.67846358	9.26504694
0.26666667	-16.41513626	23.26844666	22.46829800	-13.19273881	-11.86815689	5.67848762	9.26507670
0.27500000	-16.41593169	23.26830075	22.46790458	-13.19272920	-11.86808161	5.67849533	9.26510092
0.28333333	-16.41547577	23.26874282	22.46788645	-13.19247923	-11.86781224	5.67850568	9.26512605
0.29166667	-16.40628448	23.27507697	22.47052055	-13.19016383	-11.86409192	5.67840304	9.26520121
0.30000000	-16.40638689	23.27513983	22.47036002	-13.19023835	-11.86396135	5.67836489	9.26518103
0.30833333	-16.40598699	23.27556440	22.47034668	-13.19019212	-11.86369030	5.67833263	9.26516387
0.31666667	-16.39600201	23.28187383	22.47354710	-13.19031701	-11.85906602	5.67775915	9.26474006
0.32500000	-16.39679229	23.28153668	22.47329354	-13.19071646	-11.85898842	5.67770106	9.26469063
0.33333333	-16.39724435	23.28145906	22.47306706	-13.19099583	-11.85885711	5.67765514	9.26463940
0.34166667	-16.39750058	23.28147584	22.47278188	-13.19121610	-11.85869435	5.67762176	9.26459245
0.35000000	-16.39706697	23.28193399	22.47280843	-13.19123909	-11.85835411	5.67760213	9.26454649
0.35833333	-16.39742183	23.28209720	22.47243266	-13.19135368	-11.85815259	5.67758675	9.26448391
0.36666667	-16.39744433	23.28250423	22.47212145	-13.19125844	-11.85792763	5.67759721	9.26439923
0.37500000	-16.40723260	23.28836970	22.46709741	-13.19217080	-11.83949558	5.67820443	9.25912844
0.38333333	-16.40759147	23.28813437	22.46685429	-13.19212080	-11.83922840	5.67824107	9.25903152
0.39166667	-16.40713216	23.28828855	22.46705020	-13.19188625	-11.83866748	5.67827843	9.25894814
0.40000000	-16.40665481	23.28859257	22.46736880	-13.19154881	-11.83802254	5.67831199	9.25886677
0.40833333	-16.39661583	23.29369721	22.47241461	-13.18755100	-11.82923222	5.67841092	9.25782799
0.41666667	-16.39805762	23.29303732	22.47187276	-13.18779280	-11.82903583	5.67839014	9.25775456
0.42500000	-16.39732652	23.29331253	22.47240451	-13.18760190	-11.82829397	5.67835817	9.25770671
0.43333333	-16.39027663	23.29781822	22.47800868	-13.18472746	-11.81883879	5.67768827	9.25670371
0.44166667	-16.39172792	23.29721537	22.47750045	-13.18492965	-11.81869181	5.67763042	9.25662918
0.45000000	-16.39181368	23.29725080	22.47764271	-13.18479711	-11.81821617	5.67758284	9.25656512
0.45833333	-16.39176038	23.29734334	22.47785586	-13.18458544	-11.81767950	5.67753474	9.25649973
0.46666667	-16.40669416	23.30297350	22.49353203	-13.17020383	-11.78378281	5.67186028	9.24800473
0.47500000	-16.40693110	23.30257626	22.49353366	-13.17002646	-11.78360142	5.67182547	9.24788745
0.48333333	-16.40613755	23.30268016	22.49399679	-13.16959131	-11.78315919	5.67179633	9.24777903
0.49166667	-16.39857363	23.30478349	22.49873739	-13.16537295	-11.77928801	5.67151867	9.24676638
0.50000000	-16.39915378	23.30440283	22.49856250	-13.16517402	-11.77922644	5.67147035	9.24662317
0.50833333	-16.39861348	23.30451265	22.49899076	-13.16473274	-11.77883668	5.67143057	9.24648747
0.51666667	-16.39813852	23.30456103	22.49943440	-13.16427914	-11.77840633	5.67139633	9.24635658
0.52500000	-16.39107159	23.30752283	22.50516911	-13.15918723	-11.77356494	5.67100827	9.24503213
0.53333333	-16.39165560	23.30730291	22.50501712	-13.15888772	-11.77345895	5.67095102	9.24486984
0.54166667	-16.39155691	23.30743943	22.50524682	-13.15842746	-11.77310362	5.67090444	9.24471819
0.55000000	-16.39116120	23.30769335	22.50557873	-13.15786724	-11.77268640	5.67086018	9.24456617
0.55833333	-16.38446918	23.31148231	22.51088410	-13.15228173	-11.76794570	5.67034115	9.24305550
0.56666667	-16.38547931	23.31105776	22.51074344	-13.15205758	-11.76788712	5.67026913	9.24287539
0.57500000	-16.38553898	23.31100025	22.51104825	-13.15164078	-11.76757190	5.67020034	9.24270656
0.58333333	-16.38533051	23.31105699	22.51147896	-13.15112797	-11.76722463	5.67013635	9.24252948
0.59166667	-16.38482901	23.31127775	22.51202244	-13.15053536	-11.76684221	5.67007173	9.24233971
0.60000000	-16.37723115	23.31560940	22.52082129	-13.14130118	-11.76192563	5.66885908	9.23888968
0.60833333	-16.37860363	23.31498094	22.52065421	-13.14113981	-11.76207523	5.66876587	9.23864410
0.61666667	-16.37871442	23.31481031	22.52107191	-13.14079042	-11.76190379	5.66866954	9.23840490
0.62500000	-16.37846706	23.31472307	22.52168420	-13.14040347	-11.76161153	5.66857066	9.23817378
0.63333333	-16.37795823	23.31470763	22.52248603	-13.13998167	-11.76119327	5.66846779	9.23795280
0.64166667	-16.37739641	23.31470039	22.52330327	-13.13956382	-11.76070355	5.66836688	9.23775137
