3.31500000	10.62140437	-17.65361641	-5.43228273	19.71941562	-13.34344270	-57.47453735	18.66882442	15.03679723
3.32333330	11.53235674	-18.56698301	-7.21651914	18.74629482	-12.76789213	-55.16387108	19.05021843	15.49118461
3.33166670	11.34993559	-18.35500508	-7.56928728	19.38621160	-12.44734558	-53.45224829	19.22034909	15.70776381
3.34000000	11.85096754	-18.87179651	-8.50549554	18.80304202	-12.64931031	-51.04032027	20.02937687	16.13030595
3.34833330	11.69338349	-18.55707130	-8.94956497	19.27286990	-12.21263759	-49.02665521	20.26287552	16.19110841
3.35666670	11.84447427	-18.74858029	-9.50928165	19.14561416	-12.15916168	-46.62266849	20.97825519	16.33397835
3.36500000	12.11208907	-18.99474895	-10.31965641	18.94779803	-11.92571381	-44.49165241	21.08883040	16.25124813
3.37333330	11.99086891	-18.84572939	-10.67416483	19.19942421	-11.68916125	-42.28112968	21.26882753	16.35026828
3.38166670	12.24610263	-19.14360894	-11.29177651	18.84380755	-11.74932673	-39.88775151	21.85017655	15.78269022
3.39000000	12.14585702	-18.97630818	-11.65586519	18.91159443	-11.55166974	-37.49402145	22.01785411	15.90272300
3.39833330	12.12070666	-18.98409199	-11.87342110	18.81241319	-11.87716754	-35.09722497	22.01794022	15.59812402
3.40666670	12.25606440	-19.01563219	-12.44601474	18.51600033	-11.82948998	-32.81389770	22.49821958	15.30928630
3.41500000	12.69118705	-19.61450986	-13.19328753	17.84242551	-12.01894261	-30.60841080	22.92608199	15.45321967
3.42333330	12.52780302	-19.44361495	-13.20678219	17.85947562	-12.35829566	-28.33297809	23.13154767	14.81191613
3.43166670	12.64015901	-19.53432466	-13.61789685	17.57121234	-12.61342248	-26.41428888	23.71288270	14.27251967
3.44000000	12.61748266	-19.44603352	-13.89682216	17.40165389	-12.77774408	-24.32593657	23.95470852	13.56416447
3.44833330	13.21018270	-20.08118633	-14.89478097	16.48147549	-12.92704498	-22.56708406	24.39121432	13.15425111
3.45666670	13.15827646	-19.96814161	-14.98480964	16.47518973	-13.43700674	-20.96937988	24.60780061	12.79313718
3.46500000	13.49116046	-20.31891599	-15.58906264	15.81923510	-13.82178289	-19.41321627	25.24930101	13.18725776
3.47333330	13.43059266	-20.17692238	-15.76665652	15.74682603	-14.19026151	-18.00678970	25.39375323	12.72861473
3.48166670	13.39299339	-20.05500200	-15.94330168	15.56230485	-14.63870308	-16.66748322	25.73345988	12.67562922
3.49000000	13.99115615	-20.73168469	-16.96416143	14.54485595	-14.81142425	-15.48367229	26.21390052	12.84213645
3.49833330	13.84408071	-20.52906022	-17.10952074	14.52180978	-15.10966180	-14.43297287	26.33555843	13.08535907
3.50666670	13.83438784	-20.44581792	-17.32004200	14.22255086	-15.55540415	-13.39759671	26.61652608	13.15634116
3.51500000	13.88496699	-20.52444166	-17.58482617	14.02744961	-16.01229716	-12.94926528	26.87735921	13.19575128
3.52333330	14.32140367	-20.98454917	-18.55167313	13.22671543	-16.02249715	-12.40493352	27.12830663	13.08003162
3.53166670	14.22033847	-20.77429303	-18.71478255	13.06269831	-16.44927362	-11.78636708	27.26224774	13.42587733
3.54000000	14.19501295	-20.69506119	-18.89094361	12.93236797	-16.97288533	-11.66143330	27.43774361	13.76907171
3.54833330	14.23949078	-20.65887552	-19.25374989	12.70758551	-17.30389225	-11.74996059	27.76922982	13.75450855
3.55666670	14.21075453	-20.58921629	-19.54148445	12.49852481	-17.61449849	-11.81089851	27.92837778	13.98479872
3.56500000	14.23867259	-20.57852907	-19.81283598	12.32472562	-18.01728317	-12.31856068	28.13822663	13.80028336
3.57333330	14.22182391	-20.43843641	-20.20918091	12.14608037	-18.22012707	-12.53703045	28.20354834	14.11478618
3.58166670	14.20198943	-20.29271933	-20.45507478	12.09312329	-18.65152559	-13.28199746	28.14894614	13.91504310
3.59000000	13.93612317	-19.96923630	-20.34706752	12.01839213	-19.23337027	-13.58231710	28.26076597	13.63402966
3.59833330	13.69708361	-19.61901830	-20.31272254	12.21933992	-19.66334804	-14.38734412	27.95653892	11.93325827
3.60666670	13.66012013	-19.52241449	-20.45785433	11.78450593	-20.18076819	-13.92982379	27.85168175	8.54166690
3.61500000	13.24132935	-19.01201221	-19.95387731	12.01086140	-21.15772765	-13.63173153	27.57809294	5.25621537
3.62333330	12.69993978	-18.30479392	-19.12722834	12.55580889	-22.38530320	-13.58811457	27.43314093	3.56227465
3.63166670	12.68749880	-18.16583107	-19.12378260	12.42636564	-23.16779662	-13.85624182	26.99255479	4.13212956
3.64000000	12.76704995	-18.25978228	-19.05086087	12.38012576	-24.20768054	-14.60777710	26.60987549	4.25300818
3.64833330	12.69409875	-18.05872926	-18.63291864	12.40300078	-25.58270833	-15.26109517	25.70382205	4.98705314
3.65666670	11.80772082	-16.98601699	-17.16634759	13.79226397	-27.17021677	-16.55819796	24.80250106	5.79565925
3.66500000	11.95278246	-17.07076749	-16.67532886	13.67845482	-29.03475867	-17.46409183	23.49055143	6.47532256
3.67333330	10.96743904	-15.91840315	-14.60118039	15.19451191	-31.45402002	-18.64742788	21.85309226	6.10219744
3.68166670	11.09123917	-16.00110432	-13.83191689	15.01556446	-33.59630443	-19.53115075	20.41573597	6.73950626
3.69000000	11.18512288	-16.03649012	-12.86345504	14.76058438	-36.01432970	-20.16412013	18.26337536	7.28103787
3.69833330	10.10766267	-14.62335662	-10.32044538	16.09783776	-38.90252922	-21.11924682	15.86714179	7.68663476
3.70666670	10.25066493	-14.78703332	-9.22368581	15.37136476	-41.37878082	-21.01051496	13.41076490	7.95621166
3.71500000	9.75518275	-14.15785727	-7.25564964	15.59705364	-43.95183504	-21.27151208	9.89142715	8.68524542
3.72333330	9.89983327	-14.37250665	-6.03094239	14.72844241	-46.39757295	-20.86934972	7.19374695	9.07440403
3.73166670	9.74838101	-14.00103907	-4.56768250	14.23355710	-48.50566567	-20.57866767	3.78294028	9.97337085
3.74000000	9.57825692	-13.74061625	-2.91241909	13.79270834	-50.84176088	-20.37671111	1.28454394	10.85017641
3.74833330	9.59784875	-13.82064374	-1.45526872	12.90874392	-53.08446556	-19.73575378	-0.02235928	11.37945485
3.75666670	9.72138389	-14.06094317	-0.18195634	12.05990047	-55.15113891	-19.31484414	-0.66699755	11.81225292
3.76500000	10.64197150	-14.95447871	0.00729923	10.11713210	-56.56873877	-18.86709427	-1.47665783	13.27299926
3.77333330	10.66296140	-15.00185028	1.42161071	9.40249191	-58.54600712	-18.46516981	-1.25358642	13.56683679
3.78166670	10.81759154	-15.23011168	2.61581400	8.64689132	-60.30039062	-18.21819910	-0.64903553	13.99507452
3.79000000	10.79874973	-15.13052639	4.03151441	8.00489409	-61.86790304	-17.96253956	-0.32440261	14.45365382
3.79833330	11.01259588	-15.44309787	5.16558726	7.18248437	-63.37349901	-17.68363184	0.20548241	14.99136133
3.80666670	11.11506331	-15.55228139	6.39612850	6.46219565	-64.60662986	-17.46646516	0.17015121	15.50912108
