0.18166700	11.18770284	-21.46987190	-11.98405830	-10.45774278	-2.94601510	-5.34412228	12.69117737	17.44409790
0.19000000	11.20194974	-21.47112675	-11.97832961	-10.44803036	-2.94226740	-5.34131886	12.68924914	17.44289648
0.19833333	11.18666907	-21.47176023	-11.98360145	-10.45346234	-2.94211932	-5.34296470	12.68711310	17.44260836
0.20666667	11.18720795	-21.47170450	-11.98316422	-10.45316602	-2.94168117	-5.34280910	12.68695844	17.44258413
0.21500000	11.18737203	-21.47165698	-11.98289087	-10.45314859	-2.94143179	-5.34265688	12.68681400	17.44253191
0.22333333	11.18751557	-21.47162820	-11.98291326	-10.45283596	-2.94148960	-5.34256391	12.68666741	17.44249362
0.23166667	11.18720225	-21.47158788	-11.98312494	-10.45267755	-2.94156012	-5.34253103	12.68653957	17.44246650
0.24000000	11.18715730	-21.47155421	-11.98238504	-10.45313847	-2.94110992	-5.34256336	12.68639942	17.44246723
0.24833333	11.18682312	-21.47153328	-11.98269803	-10.45289572	-2.94124721	-5.34238595	12.68626869	17.44244368
0.25666667	11.18648738	-21.47147348	-11.98302988	-10.45265398	-2.94139347	-5.34242999	12.68610960	17.44242563
0.26500000	11.18645418	-21.47140471	-11.98308182	-10.45243069	-2.94144348	-5.34227733	12.68597569	17.44239101
0.27333333	11.18548891	-21.47132570	-11.98325864	-10.45280019	-2.94152488	-5.34213202	12.68584934	17.44234263
0.28166667	11.18430877	-21.47114332	-11.98337793	-10.45326464	-2.94147818	-5.34243170	12.68555712	17.44238416
0.29000000	11.18393806	-21.47103740	-11.98341863	-10.45327141	-2.94151716	-5.34236044	12.68543177	17.44234607
0.29833333	11.18453641	-21.47094127	-11.98285894	-10.45288023	-2.94096318	-5.34196687	12.68527330	17.44231443
0.30666667	11.18218175	-21.47056132	-11.98410307	-10.45343221	-2.94140961	-5.34182294	12.68494518	17.44231164
0.31500000	11.18256839	-21.47030852	-11.98346880	-10.45319477	-2.94045006	-5.34143198	12.68467579	17.44227727
0.32333333	11.20093050	-21.47154537	-11.97967723	-10.43640710	-2.93425207	-5.34106996	12.67924784	17.44154668
0.33166667	11.18700581	-21.47146431	-11.98831237	-10.44020699	-2.93537070	-5.34585898	12.67695328	17.44055179
0.34000000	11.18706547	-21.47132711	-11.98829924	-10.44016952	-2.93536981	-5.34588316	12.67683631	17.44049036
0.34833333	11.18687756	-21.47125014	-11.98820764	-10.44026429	-2.93516664	-5.34623486	12.67672140	17.44043773
0.35666667	11.18764509	-21.47111708	-11.98743922	-10.44020293	-2.93448266	-5.34634736	12.67658221	17.44042371
0.36500000	11.18656436	-21.47103138	-11.98799426	-10.44054223	-2.93463849	-5.34656640	12.67644572	17.44035501
0.37333333	11.18614206	-21.47089617	-11.98820164	-10.44062273	-2.93456409	-5.34676807	12.67634541	17.44032463
0.38166667	11.18601723	-21.47067908	-11.98795671	-10.44063194	-2.93394637	-5.34770452	12.67613371	17.44024565
0.39000000	11.20056458	-21.46907350	-11.98648590	-10.42811791	-2.92892597	-5.34876115	12.67292106	17.43891457
0.39833333	11.18422361	-21.46824522	-11.99341772	-10.43430875	-2.92730651	-5.35351001	12.67079286	17.43830613
0.40666667	11.18576748	-21.46806678	-11.99272123	-10.43381906	-2.92675402	-5.35342036	12.67066528	17.43827967
0.41500000	11.18526006	-21.46784376	-11.99329918	-10.43380368	-2.92692515	-5.35359459	12.67055799	17.43823662
0.42333333	11.18494755	-21.46766226	-11.99326743	-10.43399716	-2.92676127	-5.35385178	12.67045097	17.43826764
0.43166667	11.18480799	-21.46745375	-11.99327262	-10.43407822	-2.92663127	-5.35406363	12.67033171	17.43823018
0.44000000	11.18444427	-21.46718371	-11.99357687	-10.43403864	-2.92654394	-5.35425346	12.67023686	17.43821520
0.44833333	11.18444576	-21.46690629	-11.99336600	-10.43417286	-2.92601840	-5.35468639	12.67007631	17.43817718
0.45666667	11.18379281	-21.46655910	-11.99341177	-10.43473278	-2.92577592	-5.35475006	12.66993656	17.43817549
0.46500000	11.18319929	-21.46623865	-11.99332169	-10.43527022	-2.92536257	-5.35510180	12.66982276	17.43816437
0.47333333	11.20125389	-21.46121297	-11.99375499	-10.41993305	-2.92269335	-5.35732517	12.66704008	17.43710631
0.48166667	11.20024647	-21.46108693	-11.99431968	-10.42037570	-2.92274463	-5.35738257	12.66691157	17.43709087
0.49000000	11.18740906	-21.45749843	-12.00057739	-10.42697501	-2.92062882	-5.35878038	12.66485912	17.43551959
0.49833333	11.18828149	-21.45711440	-12.00017457	-10.42682193	-2.92030072	-5.35900566	12.66473679	17.43546672
0.50666667	11.18792911	-21.45670657	-12.00001530	-10.42741659	-2.92009706	-5.35916733	12.66459510	17.43541129
0.51500000	11.18734551	-21.45632577	-12.00046431	-10.42764549	-2.92031322	-5.35937978	12.66448358	17.43535894
0.52333333	11.18729951	-21.45588906	-12.00041784	-10.42783779	-2.92023601	-5.35958322	12.66437907	17.43536032
0.53166667	11.18762991	-21.45541028	-12.00015345	-10.42786278	-2.91992330	-5.35953031	12.66425567	17.43531762
0.54000000	11.18660897	-21.45494179	-12.00062093	-10.42848170	-2.92016888	-5.35976548	12.66414158	17.43527096
0.54833333	11.18667283	-21.45440786	-12.00073962	-10.42840219	-2.92018696	-5.35976956	12.66403110	17.43525910
0.55666667	11.18646371	-21.45387702	-12.00088761	-10.42852713	-2.92021500	-5.35980499	12.66392006	17.43528389
0.56500000	11.18631315	-21.45328175	-12.00114269	-10.42864343	-2.92035064	-5.35975339	12.66379556	17.43525143
0.57333333	11.18635803	-21.45264035	-12.00116881	-10.42877726	-2.92031433	-5.35969627	12.66369002	17.43523334
0.58166667	11.18444237	-21.43133326	-12.00151513	-10.43776858	-2.91848902	-5.35585936	12.66031064	17.43446805
0.59000000	11.18465028	-21.43080483	-12.00133143	-10.43792887	-2.91829482	-5.35549587	12.66023883	17.43447517
0.59833333	11.18509128	-21.42984585	-12.00055049	-10.43851258	-2.91725553	-5.35531112	12.66008608	17.43446652
0.60666667	11.18441577	-21.42926906	-12.00105603	-10.43879029	-2.91738944	-5.35526583	12.65999321	17.43446758
0.61500000	11.18433311	-21.42869504	-12.00105253	-10.43898446	-2.91735872	-5.35502517	12.65990519	17.43446895
0.62333333	11.18499654	-21.42804044	-12.00010776	-10.43943120	-2.91664490	-5.35489152	12.65980149	17.43450140
0.63166667	11.19269679	-21.41083574	-11.99648535	-10.44076562	-2.91139868	-5.34595114	12.65697486	17.43398462
0.64000000	11.19101585	-21.40986012	-11.99872663	-10.44086819	-2.91267882	-5.34556721	12.65671702	17.43400340
0.64833333	11.19146615	-21.40931357	-11.99834206	-10.44087123	-2.91231785	-5.34516904	12.65660950	17.43400692
0.65666667	11.19037785	-21.40870811	-11.99934959	-10.44112921	-2.91286080	-5.34504145	12.65647292	17.43403844
0.66500000	11.18976342	-21.40806068	-11.99993001	-10.44132821	-2.91318990	-5.34467125	12.65636379	17.43404404
0.67333333	11.18991276	-21.40742806	-12.00006939	-10.44118779	-2.91322941	-5.34432101	12.65626683	17.43398462
0.68166667	11.19034020	-21.40677481	-12.00018397	-10.44085152	-2.91329651	-5.34398667	12.65614807	17.43403192
0.69000000	11.19023215	-21.40607293	-12.00036395	-10.44105527	-2.91348529	-5.34366866	12.65604213	17.43404071
0.69833333	11.19938775	-21.38535747	-11.99855579	-10.44255712	-2.91201784	-5.33651472	12.65227635	17.43413019
0.70666667	11.19785750	-21.38457175	-11.99964288	-10.44321182	-2.91267431	-5.33598044	12.65210421	17.43425827
0.71500000	11.19913520	-21.38358578	-11.99929274	-10.44281144	-2.91206256	-5.33511990	12.65183612	17.43417214
0.72333333	11.19965549	-21.38200570	-12.00064393	-10.44189563	-2.91311009	-5.33482306	12.65152058	17.43414975
0.73166667	11.20029390	-21.38144235	-12.00028421	-10.44171542	-2.91287374	-5.33472220	12.65140509	17.43415735
0.74000000	11.20139134	-21.38028111	-11.99977174	-10.44172516	-2.91251228	-5.33369655	12.65119497	17.43411572
0.74833333	11.20128588	-21.37973386	-11.99949396	-10.44215798	-2.91231291	-5.33335948	12.65110013	17.43413020
0.75666667	11.20113833	-21.37921338	-11.99973433	-10.44222786	-2.91251561	-5.33308179	12.65099020	17.43414203
