2.69833000	14.22107713	-23.60249977	-11.71630768	-8.71134298	-10.22105211	-12.88243373	15.63370927	19.81469907
2.70666670	14.26682919	-23.74172221	-11.77033120	-8.78147070	-10.22489010	-12.84782041	15.78921289	19.80066842
2.71500000	14.31889525	-23.84323052	-11.80654540	-8.84581669	-10.26179238	-12.81510598	15.79827646	19.81126922
2.72333330	14.30656565	-23.96373505	-11.81222089	-8.86384682	-10.21857036	-12.76222592	15.84846871	19.80242505
2.73166670	14.36789334	-24.05613339	-11.83675033	-8.90681187	-10.29355091	-12.78965539	15.86158192	19.76609296
2.74000000	14.36388606	-24.04413286	-11.87928109	-8.94445772	-10.22299849	-12.73522201	15.89150013	19.81073461
2.74833330	14.42491611	-24.11560160	-11.93924190	-9.02397607	-10.24164437	-12.70771779	15.92952666	19.79632958
2.75666670	14.48025930	-24.19425419	-11.94282645	-9.05870357	-10.34254230	-12.76207156	15.94116805	19.77436742
2.76500000	14.46492372	-24.23245012	-11.94497580	-9.05489701	-10.30032671	-12.75409188	15.93477277	19.79968703
2.77333330	14.47108955	-24.26257315	-11.95569813	-9.06751626	-10.30885710	-12.72807541	15.95766139	19.82922612
2.78166670	14.48948702	-24.34813713	-11.96765586	-9.08153831	-10.32275810	-12.74612600	15.95032663	19.81028234
2.79000000	14.48012095	-24.36813696	-11.95959438	-9.08604944	-10.31255905	-12.74196823	15.98143643	19.84203471
2.79833330	14.47433721	-24.42885846	-11.94438229	-9.09729028	-10.32650613	-12.71268596	15.96520945	19.78565939
2.80666670	14.46835628	-24.42687317	-11.95508505	-9.08813108	-10.32439559	-12.75449266	15.97657967	19.85476162
2.81500000	14.45021513	-24.51139279	-11.90609786	-9.07918345	-10.34590468	-12.72080411	15.99045436	19.77595114
2.82333330	14.45363720	-24.46086145	-11.93040968	-9.09037924	-10.31026680	-12.73052457	15.97916280	19.86000518
2.83166670	14.43424306	-24.53589705	-11.89763925	-9.08383125	-10.33151247	-12.72642957	15.98356109	19.82620330
2.84000000	14.41580056	-24.54116108	-11.89179058	-9.07295173	-10.30783716	-12.71326248	15.98655521	19.84662337
2.84833330	14.39386431	-24.54922364	-11.86232995	-9.04737772	-10.31130355	-12.74202113	16.00791982	19.82018974
2.85666670	14.36700830	-24.57803277	-11.83319229	-9.04510756	-10.31426046	-12.69351901	15.97561152	19.85792409
2.86500000	14.35315466	-24.58392124	-11.82149114	-9.02423958	-10.31199077	-12.72475968	16.00022515	19.83720164
2.87333330	14.45915905	-24.63075856	-12.00843664	-9.19019576	-10.20259021	-12.63603517	16.06853665	19.99435232
2.88166670	14.39765354	-24.62962889	-11.90338962	-9.08264140	-10.26876237	-12.72872137	15.97387991	19.89138970
2.89000000	14.34104970	-24.64639597	-11.86447387	-9.04375844	-10.24780669	-12.70253837	15.96889613	19.86248874
2.89833330	14.30411970	-24.64636732	-11.81863485	-9.01322553	-10.25222135	-12.68487064	15.98861683	19.84631826
2.90666670	14.27956033	-24.65752435	-11.80403023	-8.99383382	-10.24713198	-12.69877875	15.99409260	19.84487916
2.91500000	14.24039349	-24.67944668	-11.75843947	-8.96146723	-10.25778287	-12.68970243	15.99016831	19.84224328
2.92333330	14.20694978	-24.68192254	-11.73329660	-8.93810061	-10.25056942	-12.68667978	15.99120797	19.84205979
2.93166670	14.18048317	-24.67772546	-11.71818305	-8.91770340	-10.23862870	-12.67750076	16.01436863	19.84338738
2.94000000	14.15584856	-24.66985997	-11.70521200	-8.88367700	-10.22118306	-12.70590213	16.00021867	19.85459509
2.94833330	14.21461801	-24.68883807	-11.84898355	-8.97778631	-10.10467103	-12.64336152	16.14593912	20.04223195
2.95666670	14.17151636	-24.68765993	-11.75617754	-8.92445531	-10.20896528	-12.66651171	15.99458099	19.94474694
2.96500000	14.13207739	-24.70585412	-11.74719754	-8.87336237	-10.15037201	-12.70040782	16.00608076	19.88893038
