-0.00166667	9.94198530	-22.27521030	-8.77286119	-8.19002101	-3.13355736	-6.27118800	10.90892118	16.98928193
0.00666667	9.94067399	-22.27502701	-8.77315538	-8.19021193	-3.13338397	-6.27128024	10.90893193	16.98908057
0.01500000	9.94083271	-22.27492776	-8.77256803	-8.18995032	-3.13284575	-6.27087320	10.90894002	16.98882543
0.02333333	9.94080517	-22.27486786	-8.77140531	-8.18929550	-3.13164077	-6.27038676	10.90896154	16.98833052
0.03166667	9.94083138	-22.27491697	-8.77081170	-8.18878797	-3.13109170	-6.27021224	10.90897868	16.98813285
0.04000000	9.94042798	-22.27525478	-8.76866347	-8.18855038	-3.12940344	-6.26976557	10.90906484	16.98797233
0.04833333	9.59054244	-21.92472728	-8.27531523	-7.73912952	-3.25679294	-6.35660463	10.89506217	16.70079475
0.05666667	9.58968658	-21.92481029	-8.27529049	-7.73934222	-3.25650716	-6.35643105	10.89511863	16.70105854
0.06500000	9.58922171	-21.92494357	-8.27498295	-7.73941736	-3.25596874	-6.35621065	10.89519845	16.70125008
0.07333333	9.58895421	-21.92514121	-8.27447584	-7.73937679	-3.25543685	-6.35603040	10.89527708	16.70149182
0.08166667	9.59133378	-21.92841783	-8.26800327	-7.73356024	-3.24906775	-6.35232342	10.89620043	16.70458880
0.09000000	9.59087039	-21.92877926	-8.26774729	-7.73314473	-3.24868930	-6.35209112	10.89628464	16.70479027
0.09833333	9.58989125	-21.92918203	-8.26786522	-7.73271161	-3.24833220	-6.35212532	10.89637871	16.70495088
0.10666667	9.58971962	-21.92963542	-8.26765878	-7.73184707	-3.24792133	-6.35171422	10.89647373	16.70526705
0.11500000	9.58926975	-21.93014268	-8.26752298	-7.73109012	-3.24747507	-6.35138397	10.89656039	16.70549626
0.12333333	9.52102625	-22.01980286	-8.21334885	-7.63717962	-3.16677242	-6.35557409	10.91092507	16.73847472
0.13166667	9.52065877	-22.01980899	-8.21320851	-7.63727506	-3.16699045	-6.35538510	10.91090543	16.73853215
0.14000000	9.52098111	-22.01989212	-8.21318466	-7.63627956	-3.16731648	-6.35515101	10.91088848	16.73873684
0.14833333	9.52105011	-22.01995396	-8.21262054	-7.63630407	-3.16723558	-6.35533875	10.91088212	16.73883380
0.15666667	9.52089171	-22.02006771	-8.21272782	-7.63592423	-3.16771613	-6.35529027	10.91086000	16.73895515
0.16500000	9.52080519	-22.02022631	-8.21285110	-7.63545486	-3.16818807	-6.35530594	10.91083853	16.73903580
0.17333333	9.51664936	-22.02146331	-8.21308964	-7.63545376	-3.17214840	-6.35756036	10.91058523	16.74047922
0.18166667	9.51841249	-22.02157825	-8.21246894	-7.63420798	-3.17229432	-6.35731784	10.91056891	16.74055578
0.19000000	9.51845136	-22.02171189	-8.21259640	-7.63367898	-3.17275332	-6.35760120	10.91055520	16.74061376
0.19833333	9.51859132	-22.02188350	-8.21241626	-7.63337628	-3.17326826	-6.35775257	10.91052554	16.74068563
0.20666667	9.52958408	-22.06238670	-8.20290643	-7.56761549	-3.26055326	-6.45747046	10.90950846	16.73939274
0.21500000	9.53013124	-22.06262321	-8.20215028	-7.56720094	-3.26036594	-6.45824841	10.90957582	16.73947047
0.22333333	9.53059351	-22.06277667	-8.20188955	-7.56669011	-3.26048844	-6.45851995	10.90962314	16.73955710
0.23166667	9.53068203	-22.06295525	-8.20147535	-7.56675349	-3.26060707	-6.45892790	10.90964852	16.73960872
0.24000000	9.52897735	-22.06336455	-8.20197828	-7.56717734	-3.26178599	-6.46044251	10.90974061	16.73991291
0.24833333	9.52723250	-22.06377667	-8.20260566	-7.56782046	-3.26297712	-6.46140420	10.90979555	16.74003488
0.25666667	9.52724992	-22.06389121	-8.20262515	-7.56759457	-3.26326104	-6.46192171	10.90982962	16.74009129
